visit_date,number_of_visits,username,store_name,delivery_days,wh,gcu,barangay,city,long,lat,store_profile,last_delivered_date,has_tried_elista,delivered_order_ids,delivered_categories,bakit hindi umorder si customer?,latest_order_status,cancellation_reason,no_delivered_orders,bucket
,,ss20230110u978968,River side canduman mandaue cit,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93323444,10.3674321,Non Key Account,2023-01-23,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230110u979026,Shangge Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.915118,10.3931766,Non Key Account,2024-08-26,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230115u980791,Jocelyn's store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.92725596,10.36205685,Non Key Account,2023-12-27,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230205u988966,Double L store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.930552,10.370816,Non Key Account,2025-08-04,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230216u994679,Donky's Store,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.9316872,10.3871487,Non Key Account,2023-02-20,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230309u1004398,Sari Sari Store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.926351,10.392026,Non Key Account,2024-06-12,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230313u1006660,Eyang's Mini Store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.928535,10.386663,Non Key Account,2023-07-21,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230323u1014511,Nilfe store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.935937,10.3754631,Non Key Account,2023-07-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230325u1015431,Hulscher Fashion ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9289383,10.3696616,Non Key Account,2024-05-22,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230325u1015495,Adelfa,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.920695,10.3821181,Non Key Account,2024-03-06,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230330u1019507,Oakclint Store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9156081,10.3795492,Non Key Account,2023-04-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230330u1019907,Vanjie Sari Sari Store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9151147,10.3855098,Non Key Account,2023-05-24,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230408u1024787,Bering Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.931313,10.3707503,Non Key Account,2023-04-12,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230410u1025780,MSDE Collection ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.933376,10.3717247,Non Key Account,2023-04-17,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230413u1027835,SYZ and Marco Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9313891,10.37023,Non Key Account,2025-03-10,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230423u1034993,Sari sari stores ,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.91463935,10.38700072,Non Key Account,2023-04-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230426u1037177,Jomari Store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9166256,10.3776145,Non Key Account,2023-08-25,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230426u1037340,Ivy's Bread Corner ,"Monday, Wednesday, Friday",CB,CB04,Casili,Consolacion,123.9388753,10.3787418,Non Key Account,2025-04-14,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230502u1041266,Beaver store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9131837,10.3799473,Non Key Account,2023-05-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230502u1041280,Kim's store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9346378,10.3704646,Non Key Account,2023-05-29,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230529u1061543,Madel's Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9333131,10.3709553,Non Key Account,2025-10-06,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230606u1066981,Hope's Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93260965,10.37227776,Non Key Account,2023-10-23,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230608u1068669,Chammy store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.912071,10.396236,Non Key Account,2023-07-07,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230621u1076491,Desa's Store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.927334,10.3845438,Non Key Account,2023-11-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230623u1077736,K's General Merchandise,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.928101,10.396932,Non Key Account,2024-01-19,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230701u1082992,Ana Mae Sari Sari Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9331189,10.3716047,Non Key Account,2025-09-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230715u1093886,Marjandy,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9327136,10.3725167,Non Key Account,2023-07-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230726u1100994,Neneng sari sari store ,"Monday, Wednesday, Friday",CB,CB04,Mabini,Valladolid,123.93577329,10.36740213,Non Key Account,2023-08-07,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230729u1102657,Dadils Store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.913925,10.402666,Non Key Account,2025-08-29,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230810u1110212,Elsie's Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93322857,10.36791088,Non Key Account,2025-06-11,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230817u1115269,Cherry Store ,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.92933635,10.39553354,Non Key Account,2026-04-10,No,,,,delivered,,0,P30D No Delivery (NKA)
,,ss20230818u1116561,Mancao Store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9207,10.38,Non Key Account,2023-08-25,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230820u1118026,chichi store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9289649,10.3696381,Non Key Account,2025-07-25,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230820u1118056,Earl Sari sari store ,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.9313053,10.3823129,Non Key Account,2024-11-15,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230823u1120955,GRC STORE,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.918299,10.388525,Non Key Account,2024-01-10,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230903u1129779,Tyler's store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9065904,10.3973711,Non Key Account,2023-09-06,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230907u1132766,Anthony's bakeshop,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9347355,10.3716549,Non Key Account,2026-04-17,No,,,,pending,,0,P30D No Delivery (NKA)
,,ss20230912u1136909,Francis,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.92197436,10.39703202,Non Key Account,2024-04-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230915u1138828,D and Dels sari sari store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9214793,10.3962944,Non Key Account,2024-08-16,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230920u1142751,Merlyn's Store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9264045,10.3806078,Non Key Account,2023-10-11,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230929u1149287,B2 Store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9200096,10.3992989,Non Key Account,2025-10-13,No,,,,delivered,,0,Churned (60+ Days)
,,ss231020u03257,San Jose Elementary School Cant,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9163495,10.3787959,Non Key Account,2024-09-06,No,,,,cancelled,,0,Churned (60+ Days)
,,ss231022u09561,Jomari Store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.916653,10.3775899,Non Key Account,2026-04-06,No,,,,delivered,,0,P30D No Delivery (NKA)
,,ss231023u50979,kyle store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9328727,10.3715915,Non Key Account,2023-10-25,No,,,,delivered,,0,Churned (60+ Days)
,,ss231031u12395,Real store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9148442,10.3839576,Non Key Account,2023-11-13,No,,,,delivered,,0,Churned (60+ Days)
,,ss231117u39267,Café Alicia,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.916495,10.3879288,Non Key Account,2023-11-20,No,,,,delivered,,0,Churned (60+ Days)
,,ss231206u30073,Lorna Alcantara,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9210685,10.3965072,Non Key Account,2024-07-01,No,,,,cancelled,,0,Churned (60+ Days)
,,ss231219u04813,KurtDan,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9140679,10.3858033,Non Key Account,2025-04-02,No,,,,delivered,,0,Churned (60+ Days)
,,ss240113u11467,RIDER HAUZZ GRILL & RESTO BAR,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.9243346,10.4004535,Non Key Account,2024-01-17,No,,,,delivered,,0,Churned (60+ Days)
,,ss240203u63307,Winels carenderia,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.913343,10.396513,Non Key Account,2024-08-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss240213u20613,Marlon Sari Sari Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9344901,10.37139746,Non Key Account,2024-02-16,No,,,,delivered,,0,Churned (60+ Days)
,,ss240221u92381,Eli&Vin,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9180303,10.3855369,Non Key Account,2024-05-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss240307u13065,Mercy Store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9288277,10.3793376,Non Key Account,2024-05-13,No,,,,delivered,,0,Churned (60+ Days)
,,ss240308u80376,Rider hauzz,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.9243428,10.4003974,Non Key Account,2025-10-22,No,,,,delivered,,0,Churned (60+ Days)
,,ss240316u39374,Hanz G&J Consumer Goods trading,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9138873,10.4018548,Non Key Account,2024-03-25,No,,,,delivered,,0,Churned (60+ Days)
,,ss240317u13786,J4 store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9275519,10.3785428,Non Key Account,2024-03-25,No,,,,cancelled,,0,Churned (60+ Days)
,,ss240324u40808,Nanay Menat Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.909311,10.3983981,Non Key Account,2024-05-17,No,,,,delivered,,0,Churned (60+ Days)
,,ss240407u37495,CRISTINA store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9264757,10.373546,Non Key Account,2024-07-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss240410u42159,Bujing Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9345142,10.3699987,Non Key Account,2024-04-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss240411u29510,Ton ton store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.9366089,10.3798987,Non Key Account,2025-03-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss240415u22208,Nathan 'Store,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.93274308,10.38767067,Non Key Account,2024-04-17,No,,,,delivered,,0,Churned (60+ Days)
,,ss240416u33075,EBG Sari-Sari Store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.936456,10.3771944,Non Key Account,2024-04-22,No,,,,delivered,,0,Churned (60+ Days)
,,ss240421u75794,JEAN ROSE STORE ,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.928871,10.3939,Non Key Account,2024-05-27,No,,,,delivered,,0,Churned (60+ Days)
,,ss240428u11003,2 sisters 1 brother,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9226135,10.3981046,Non Key Account,2024-05-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss240502u00922,Blake Riley Olshoppe,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.915332,10.388517,Non Key Account,2024-11-27,No,,,,cancelled,,0,Churned (60+ Days)
,,ss240526u81203,Jane store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9211188,10.3734821,Non Key Account,2024-06-07,No,,,,delivered,,0,Churned (60+ Days)
,,ss240608u42634,Nanay Store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9215561,10.3977361,Non Key Account,2024-06-10,No,,,,delivered,,0,Churned (60+ Days)
,,ss240616u49566,Sari sari store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9234941,10.3736049,Non Key Account,2024-06-24,No,,,,delivered,,0,Churned (60+ Days)
,,ss240621u04640,Ginz School Supplies and mercha,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.9337988,10.3839602,Non Key Account,2024-12-30,No,,,,delivered,,0,Churned (60+ Days)
,,ss240628u25762,2  BRADER's   Sari²  Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.934657,10.3677872,Non Key Account,2024-10-28,No,,,,delivered,,0,Churned (60+ Days)
,,ss240630u46986,M-IATE GENERAL MERCHANDISE,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9084817,10.3978883,Non Key Account,2024-07-01,No,,,,delivered,,0,Churned (60+ Days)
,,ss240702u91700,Joy and clias store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.92082102,10.3862854,Non Key Account,2024-08-02,No,,,,delivered,,0,Churned (60+ Days)
,,ss240715u11162,GAS NTHINGS TRADING,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9331107,10.3680676,Non Key Account,2024-12-04,No,,,,delivered,,0,Churned (60+ Days)
,,ss240720u52668,Sari Sari Store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.920673,10.3904862,Non Key Account,2025-04-23,No,,,,delivered,,0,Churned (60+ Days)
,,ss240807u09717,Princess store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9183746,10.3971721,Non Key Account,2024-09-20,No,,,,cancelled,,0,Churned (60+ Days)
,,ss240809u27877,ricardix,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9333077,10.3678983,Non Key Account,2025-04-28,No,,,,delivered,,0,Churned (60+ Days)
,,ss240814u49290,Steph & Kiesh Store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9182881,10.3979082,Non Key Account,2024-08-23,No,,,,delivered,,0,Churned (60+ Days)
,,ss240817u59805,Jonry Online Store ,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.91286705,10.39863429,Non Key Account,2025-08-29,No,,,,delivered,,0,Churned (60+ Days)
,,ss240928u60443,TriLayTer Sari-Sari,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9227907,10.3831392,Non Key Account,2024-09-30,No,,,,delivered,,0,Churned (60+ Days)
,,ss241021u18898,Bradix store,"Monday, Wednesday, Friday",CB,CB04,,Cebu City,123.92425625,10.40338137,Non Key Account,2025-10-08,No,,,,delivered,,0,Churned (60+ Days)
,,ss241025u37001,Catherine ,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9308807,10.3747052,Non Key Account,2025-03-24,No,,,,delivered,,0,Churned (60+ Days)
,,ss241105u68562,M3K Sari Sari Store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9278073,10.3782856,Non Key Account,2024-11-08,No,,,,delivered,,0,Churned (60+ Days)
,,ss241111u73907,MARX Sari Sari,"Monday, Wednesday, Friday",CB,CB04,Basak Pardo,Cebu City,123.916496,10.385852,Non Key Account,2025-01-13,No,,,,delivered,,0,Churned (60+ Days)
,,ss241127u79369,Karolyn ,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.92403781,10.38314765,Non Key Account,2024-11-29,No,,,,delivered,,0,Churned (60+ Days)
,,ss241206u92524,Gerundio sari² store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9346515,10.3677582,Non Key Account,2025-02-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss241223u72936,sari sari store ,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9158525,10.3817976,Non Key Account,2025-09-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss241229u89672,E J Z Online Store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.9369469,10.37658457,Non Key Account,2025-01-31,No,,,,delivered,,0,Churned (60+ Days)
,,ss250117u58049,Sari sari store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9348886,10.3671311,Non Key Account,2025-05-14,No,,,,delivered,,0,Churned (60+ Days)
,,ss250217u08967,Greta store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9326765,10.3735002,Non Key Account,2025-03-24,No,,,,delivered,,0,Churned (60+ Days)
,,ss250217u91282,CarmenMarsing Store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93314173,10.37220784,Non Key Account,2025-04-09,No,,,,delivered,,0,Churned (60+ Days)
,,ss250226u55485,Elsware,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93309976,10.36776596,Non Key Account,2025-03-14,No,,,,delivered,,0,Churned (60+ Days)
,,ss250319u41708,Savion Sari-Sari Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9150512,10.4023419,Non Key Account,2025-09-12,No,,,,delivered,,0,Churned (60+ Days)
,,ss250322u49242,Papanovz Store,"Monday, Wednesday, Friday",CB,CB04,Cubacub,Mandaue City,123.9346599,10.3738831,Non Key Account,2025-04-02,No,,,,delivered,,0,Churned (60+ Days)
,,ss250407u77688,Canteen,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9127419,10.3789476,Non Key Account,2025-08-08,No,,,,delivered,,0,Churned (60+ Days)
,,ss250501u31111,hwang-yeong snack corner,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9338714,10.3707454,Non Key Account,2025-05-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss250505u62786,N/A,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93362554,10.36773411,Non Key Account,2026-03-20,No,,,,delivered,,0,Churned (60+ Days)
,,ss250516u57478,Arvi's Store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.92142782,10.38455523,Non Key Account,2025-06-30,No,,,,delivered,,0,Churned (60+ Days)
,,ss250525u06657,Aldried store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.927359,10.3786216,Non Key Account,2025-05-30,No,,,,delivered,,0,Churned (60+ Days)
,,ss250528u33524,Virgie Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93303084,10.37293243,Non Key Account,2025-07-07,No,,,,delivered,,0,Churned (60+ Days)
,,ss250530u84219,Marvz Store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9343033,10.3744697,Non Key Account,2025-06-27,No,,,,delivered,,0,Churned (60+ Days)
,,ss250531u49403,Kan anan ni butating,"Monday, Wednesday, Friday",CB,CB04,Yati,Liloan,123.932931,10.371621,Non Key Account,2025-07-23,No,,,,delivered,,0,Churned (60+ Days)
,,ss250614u65920,Cresanta Sari-Sari Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9334177,10.3709666,Non Key Account,2026-02-13,No,,,,delivered,,0,Churned (60+ Days)
,,ss250704u14357,Enen2x store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9321117,10.372486,Non Key Account,2025-10-08,No,,,,delivered,,0,Churned (60+ Days)
,,ss250706u50244,Carlo Store ,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9188109,10.3736591,Non Key Account,2025-11-03,No,,,,cancelled,,0,Churned (60+ Days)
,,ss250905u04931,Ivy Dawal,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93316179,10.36863186,Non Key Account,2025-09-08,No,,,,delivered,,0,Churned (60+ Days)
,,ss251024u03978,Real store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9144703,10.38424599,Non Key Account,2025-10-31,No,,,,cancelled,,0,Churned (60+ Days)
,,ss251112u67630,Maria store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9226918,10.3831108,Non Key Account,2026-03-11,No,,,,pending,,0,Churned (60+ Days)
,,ss251120u44636,Jomel Encarguez store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.91349,10.3798806,Non Key Account,2026-01-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss260409u62157,Benny Store,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.9297292,10.3902196,Non Key Account,2026-04-13,No,,,,delivered,,0,P30D No Delivery (NKA)
,,cb725598u206,Trisha Store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9552744,10.3720417,Non Key Account,2022-10-05,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u207,Mylen Store ,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9549442,10.3722587,Non Key Account,2022-08-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u208,Rose Store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9550533,10.3722466,Non Key Account,2022-07-01,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725598u209,Mona Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9598115,10.3718869,Non Key Account,2022-11-02,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u349,Rufina Store,"Monday, Wednesday, Friday",CB,CB05,Cansaga,Consolacion,123.9620514,10.3775951,Non Key Account,2023-08-02,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u206,Bisaya Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.95940626,10.37227842,Non Key Account,2023-07-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u207,Argie store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.960915,10.370147,Non Key Account,2022-11-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u208,Lita Store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9607046,10.3676904,Non Key Account,2023-06-23,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u209,Anna Lee Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.963577,10.3720301,Non Key Account,2022-06-27,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u216,R&A General Merchandise,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9684176,10.3720388,Non Key Account,2025-12-19,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u396,Daisy Store,"Monday, Wednesday, Friday",CB,CB05,Pulpogan,Consolacion,123.9581434,10.3755913,Non Key Account,2022-08-12,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u231,Nelya store,"Monday, Wednesday, Friday",CB,CB05,Basak,Mandaue City,123.9547893,10.361353,Non Key Account,2022-06-22,No,,,,delivered,,0,Churned (60+ Days)
2025-09-24,1,cb725610u234,Five sisters store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.956639,10.3667618,Non Key Account,2025-11-14,No,"16640412, 16188702","Coffee, Condiments and Sugar, Powder Detergents, Seasonings and Mixes",,delivered,,2,Resat Visited
,,cb725610u235,Meriam store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9556533,10.3673617,Non Key Account,2022-11-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u236,Niebes store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9553038,10.3672634,Non Key Account,2023-10-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u237,Gabi store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9549781,10.3677967,Non Key Account,2022-06-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u238,Wenda store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9531654,10.3686891,Non Key Account,2022-06-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u239,Dindo indat store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9553996,10.3664506,Non Key Account,2023-09-25,No,,,,delivered,,0,Churned (60+ Days)
2025-09-24,1,cb725610u24,Marlon store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9568131,10.3661935,Non Key Account,2023-06-28,No,,,Wala ang may ari,delivered,,0,Resat Visited
,,cb725610u38,Lorna's store,"Monday, Wednesday, Friday",CB,CB05,Basak,Mandaue City,123.9543589,10.3610206,Non Key Account,2025-09-05,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u39,Jmcc store,"Monday, Wednesday, Friday",CB,CB05,Basak,Mandaue City,123.9540933,10.3612518,Non Key Account,2022-06-27,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u53,JJJ AND A NAHINE STORE,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9570429,10.3660263,Non Key Account,2022-06-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u54,Armida store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9569647,10.365854,Non Key Account,2023-02-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u55,edna's store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9576775,10.3655422,Non Key Account,2022-08-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u57,Mary kate store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.958237,10.365228,Non Key Account,2023-04-28,No,,,,delivered,,0,Churned (60+ Days)
2025-09-24,1,cb725610u58,Brenda store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.95840328,10.36510871,Non Key Account,2026-03-06,No,"16916320, 17775390","Canned Seafood, Powder Detergents, Seasonings and Mixes",,delivered,,2,Resat Visited
